id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_fc4c9598f283,btxn_fc4c9598f283,merch_7942a95e,20874.94,2026-01-29T08:28:00,pay_3fdce510ac75,Settlement setl_58f95cc4f022,CREDIT,{}
btxn_6db2da1e188a,btxn_6db2da1e188a,merch_7942a95e,35772.5,2026-01-29T12:29:00,pay_81cbb7df9f19,Settlement setl_c1eb9c152829,CREDIT,{}
btxn_523121ea1b76,btxn_523121ea1b76,merch_7942a95e,35914.23,2026-01-07T03:12:00,pay_741ba9faf08b,Settlement setl_7728773a1eeb,CREDIT,{}
btxn_9fe1388c4a9f,btxn_9fe1388c4a9f,merch_7942a95e,4445.22,2026-01-02T09:05:00,pay_2de157987309,Settlement setl_5d9e1c9d7976,CREDIT,{}
btxn_a63ecb60abfe,btxn_a63ecb60abfe,merch_7942a95e,1047.85,2026-01-29T10:51:00,pay_91d1da02f31e,Settlement setl_e8ebebc5961d,CREDIT,{}
btxn_b09c813f35d8,btxn_b09c813f35d8,merch_7942a95e,19331.83,2026-01-03T15:11:00,pay_77a266dad0ae,Settlement setl_bce14fc6fde8,CREDIT,{}
btxn_c663ed68a8c1,btxn_c663ed68a8c1,merch_7942a95e,16100.17,2026-01-04T13:11:00,pay_1179a21922bc,Settlement setl_16db9a307698,CREDIT,{}
btxn_eb7e27c5c18e,btxn_eb7e27c5c18e,merch_7942a95e,29978.37,2026-01-22T08:42:00,pay_a3e3bd3d8570,Settlement setl_9616d78966e0,CREDIT,{}
btxn_2665121579a6,btxn_2665121579a6,merch_7942a95e,15877.76,2026-01-22T09:39:00,pay_71846e17bd45,Settlement setl_987e1996fb29,CREDIT,{}
btxn_6faea7cea353,btxn_6faea7cea353,merch_7942a95e,27725.31,2026-01-25T08:07:00,pay_e29dc3e740f8,Settlement setl_a68cdfa86c98,CREDIT,{}
btxn_4664364ab2b5,btxn_4664364ab2b5,merch_7942a95e,6047.24,2026-01-26T07:12:00,pay_55015ee93cfb,Settlement setl_4b86c7d43781,CREDIT,{}
btxn_8bd52173e0ae,btxn_8bd52173e0ae,merch_7942a95e,42174.28,2026-01-20T10:05:00,pay_fe34de9afaac,Settlement setl_c5f69d856369,CREDIT,{}
btxn_7cb0c2a9440c,btxn_7cb0c2a9440c,merch_7942a95e,38417.11,2026-01-19T02:43:00,pay_2e3fa45de46a,Settlement setl_67e2fe821930,CREDIT,{}
btxn_ad00e6ad960b,btxn_ad00e6ad960b,merch_7942a95e,31009.69,2026-01-25T20:16:00,pay_8765f107a2ef,Settlement setl_a758eca9f677,CREDIT,{}
btxn_cae719e50da4,btxn_cae719e50da4,merch_7942a95e,38548.94,2026-01-16T19:22:00,pay_316c05440b69,Settlement setl_334fb73b611c,CREDIT,{}
btxn_9400cecaab5d,btxn_9400cecaab5d,merch_7942a95e,30433.73,2026-01-05T06:04:00,pay_a02bf4fed53d,Settlement setl_6aa5ea1e101b,CREDIT,{}
btxn_ba02a2690ec6,btxn_ba02a2690ec6,merch_7942a95e,44194.11,2026-01-18T06:33:00,pay_3f32240b662f,Settlement setl_457613d003c7,CREDIT,{}
btxn_69e6e42fa56b,btxn_69e6e42fa56b,merch_7942a95e,918.44,2026-01-14T07:42:00,pay_656c9dab3a2c,Settlement setl_b63ca85d65cf,CREDIT,{}
btxn_1e94401334c9,btxn_1e94401334c9,merch_7942a95e,30055.73,2026-01-26T18:47:00,pay_cbbca7775271,Settlement setl_e462da03cd62,CREDIT,{}
btxn_7c09a8a50804,btxn_7c09a8a50804,merch_7942a95e,7812.07,2026-01-26T17:22:00,pay_ff5c8b3774c1,Settlement setl_29dfe62a8bae,CREDIT,{}
btxn_fdfdaffa1e16,btxn_fdfdaffa1e16,merch_7942a95e,33702.94,2026-01-08T23:17:00,pay_289caa9d8f30,Settlement setl_a0c94a61b3d7,CREDIT,{}
btxn_e978b7f385f9,btxn_e978b7f385f9,merch_7942a95e,29694.05,2026-01-25T17:44:00,pay_5d0d5401a92f,Settlement setl_1eba6ccb63ed,CREDIT,{}
btxn_2831b0384b46,btxn_2831b0384b46,merch_7942a95e,12930.92,2026-02-01T07:13:00,pay_6b3b44f6b626,Settlement setl_779e0d30d820,CREDIT,{}
btxn_052f19b60f85,btxn_052f19b60f85,merch_7942a95e,14092.35,2026-01-29T13:00:00,pay_774407735991,Settlement setl_2000c5a370d4,CREDIT,{}
btxn_ec1699882310,btxn_ec1699882310,merch_7942a95e,13681.23,2026-01-04T06:24:00,pay_c562ad6a654f,Settlement setl_94dd2f36b753,CREDIT,{}
btxn_7f7382a86c92,btxn_7f7382a86c92,merch_7942a95e,26901.29,2026-01-08T06:52:00,pay_78465b2b2b97,Settlement setl_1a5afeadb9ff,CREDIT,{}
btxn_5d78e25acc2d,btxn_5d78e25acc2d,merch_7942a95e,43877.18,2026-01-25T17:00:00,pay_25c443030993,Settlement setl_abc65ad52876,CREDIT,{}
btxn_fd6b989a4093,btxn_fd6b989a4093,merch_7942a95e,29431.69,2026-01-13T09:22:00,pay_88a426faef5c,Settlement setl_2e13e2cbd7ad,CREDIT,{}
btxn_7c98ad04dc11,btxn_7c98ad04dc11,merch_7942a95e,44838.07,2026-01-08T09:36:00,pay_b6ff371dfa36,Settlement setl_7d062e486e10,CREDIT,{}
btxn_dcd6ec1ad1d0,btxn_dcd6ec1ad1d0,merch_7942a95e,19201.37,2026-01-23T16:53:00,pay_c056479b4beb,Settlement setl_016f293f6c10,CREDIT,{}
btxn_c2dac3f11e59,btxn_c2dac3f11e59,merch_7942a95e,29528.61,2026-01-04T14:11:00,pay_ca0a6a3053d0,Settlement setl_025881600ab3,CREDIT,{}
btxn_0282015c6540,btxn_0282015c6540,merch_7942a95e,7413.22,2026-01-20T15:57:00,pay_943ef4c5eba6,Settlement setl_adef58c39776,CREDIT,{}
btxn_a3c54025abcb,btxn_a3c54025abcb,merch_7942a95e,3518.21,2026-01-12T17:09:00,wrong_pay_b4f1a89b6e6f,Settlement setl_ef9cee05f876,CREDIT,{}
btxn_717751cb8ff2,btxn_717751cb8ff2,merch_7942a95e,3474.39,2026-01-09T18:18:00,pay_744bb16be6f2,Settlement setl_2b6c0cd9ae36,CREDIT,{}
btxn_73cc52fb1c3c,btxn_73cc52fb1c3c,merch_7942a95e,39698.91,2026-01-12T20:27:00,pay_0128fff11acc,Settlement setl_72a0d297251c,CREDIT,{}
btxn_ba4c5865c2bf,btxn_ba4c5865c2bf,merch_7942a95e,36446.59,2026-01-06T15:29:00,pay_9a86c8c93405,Settlement setl_62f1ae06b954,CREDIT,{}
btxn_49893304c9b7,btxn_49893304c9b7,merch_7942a95e,34748.81,2026-01-13T04:39:00,pay_b7a7b1f03f3c,Settlement setl_45cfbe6f986f,CREDIT,{}
btxn_91b2e0e8f95d,btxn_91b2e0e8f95d,merch_7942a95e,26039.76,2026-01-19T02:28:00,pay_7eb09e6cbb87,Settlement setl_ad2e7c843ea6,CREDIT,{}
btxn_54999293bd95,btxn_54999293bd95,merch_7942a95e,11013.97,2026-01-04T16:37:00,pay_46b02d9a7a65,Settlement setl_7a1869047086,CREDIT,{}
btxn_ee8a14369d36,btxn_ee8a14369d36,merch_7942a95e,11327.36,2026-01-09T19:41:00,pay_e719350c975b,Settlement setl_47e4aa2f3938,CREDIT,{}
btxn_f3bfea7be3fc,btxn_f3bfea7be3fc,merch_7942a95e,11295.15,2026-01-14T22:53:00,pay_0f1451281c57,Settlement setl_6e01f88be2ec,CREDIT,{}
btxn_36fae7614953,btxn_36fae7614953,merch_7942a95e,28666.13,2026-01-17T03:48:00,pay_9c9a285235af,Settlement setl_f1a7086a64c7,CREDIT,{}
btxn_63c8515c1e86,btxn_63c8515c1e86,merch_7942a95e,45312.94,2026-01-31T01:08:00,pay_7feba02147b2,Settlement setl_a4d4056ff860,CREDIT,{}
btxn_6679f55af010,btxn_6679f55af010,merch_7942a95e,9827.8,2026-01-13T05:15:00,pay_2f049b571eb5,Settlement setl_056af78e93c5,CREDIT,{}
btxn_9ab3e7fc6180,btxn_9ab3e7fc6180,merch_7942a95e,31249.61,2026-01-14T23:47:00,pay_f206e20f557b,Settlement setl_45f06fbd18c2,CREDIT,{}
btxn_5b6a172a8312,btxn_5b6a172a8312,merch_7942a95e,49429.95,2026-01-20T18:02:00,pay_afb153eafdba,Settlement setl_63c289d76122,CREDIT,{}
btxn_3dfb54392015,btxn_3dfb54392015,merch_7942a95e,14571.94,2026-01-04T01:02:00,pay_154fbbe21fab,Settlement setl_09554dded71e,CREDIT,{}
btxn_f191b8511486,btxn_f191b8511486,merch_7942a95e,14464.19,2026-01-22T14:21:00,pay_3956f36dc445,Settlement setl_847c98306501,CREDIT,{}
btxn_3fa00dfff185,btxn_3fa00dfff185,merch_7942a95e,28629.38,2026-01-20T20:37:00,pay_66dc061b7fde,Settlement setl_3866ea81a264,CREDIT,{}
btxn_b6993df3fbde,btxn_b6993df3fbde,merch_7942a95e,23811.03,2026-01-05T17:32:00,pay_544743406cd4,Settlement setl_d57c62968ec5,CREDIT,{}
btxn_1e594ca6d63e,btxn_1e594ca6d63e,merch_7942a95e,30055.5,2026-01-25T21:09:00,pay_1a02e2990550,Settlement setl_7e56b5f916fc,CREDIT,{}
btxn_160853312e96,btxn_160853312e96,merch_7942a95e,11533.87,2026-01-09T10:57:00,pay_367c6d31a545,Settlement setl_166e744cc486,CREDIT,{}
btxn_33186a5b3232,btxn_33186a5b3232,merch_7942a95e,12945.35,2026-01-13T17:51:00,pay_0b732a6a8846,Settlement setl_1e5e12779833,CREDIT,{}
btxn_2bbf829ce198,btxn_2bbf829ce198,merch_7942a95e,43003.49,2026-01-11T05:33:00,wrong_pay_7d4cd79b50ea,Settlement setl_5ce5d1a28438,CREDIT,{}
btxn_91035e193f83,btxn_91035e193f83,merch_7942a95e,40534.22,2026-01-23T13:14:00,pay_db28c800bb36,Settlement setl_2593d37fae10,CREDIT,{}
btxn_4b8346af0f7a,btxn_4b8346af0f7a,merch_7942a95e,39726.14,2026-01-06T15:32:00,pay_5ff96d706060,Settlement setl_d3422e3140f2,CREDIT,{}
btxn_534a96101b8d,btxn_534a96101b8d,merch_7942a95e,3455.27,2026-01-21T00:10:00,pay_214e1186e2dc,Settlement setl_72c42f092103,CREDIT,{}
btxn_12125df371dc,btxn_12125df371dc,merch_7942a95e,27323.58,2026-01-14T03:20:00,pay_b629e54b323b,Settlement setl_e7a8187c71d8,CREDIT,{}
btxn_e0478b368f84,btxn_e0478b368f84,merch_7942a95e,3987.06,2026-01-23T03:18:00,pay_600b271cabf4,Settlement setl_828502c2484a,CREDIT,{}
btxn_1e416f758557,btxn_1e416f758557,merch_7942a95e,43269.55,2026-01-18T05:19:00,wrong_pay_3ecb59cd51e3,Settlement setl_2a5bfb8e8c63,CREDIT,{}
btxn_b31aff5755d8,btxn_b31aff5755d8,merch_7942a95e,23173.25,2026-01-07T01:08:00,pay_e38fa7ba8e46,Settlement setl_a02d7577398d,CREDIT,{}
btxn_80b27f58310e,btxn_80b27f58310e,merch_7942a95e,34630.28,2026-01-13T22:45:00,pay_5c3227367a08,Settlement setl_d0457ca2630d,CREDIT,{}
btxn_2170e4ac3808,btxn_2170e4ac3808,merch_7942a95e,49970.32,2026-01-17T22:07:00,pay_79b9c70947e0,Settlement setl_0c776015c468,CREDIT,{}
btxn_da6ebcf665b1,btxn_da6ebcf665b1,merch_7942a95e,3460.54,2026-01-09T13:32:00,pay_29d493ffd510,Settlement setl_4fb809f52d9a,CREDIT,{}
btxn_1cbfb8a0c84f,btxn_1cbfb8a0c84f,merch_7942a95e,29529.76,2026-01-25T14:45:00,pay_b46f854eb81f,Settlement setl_e6ad473c4c5a,CREDIT,{}
btxn_494a8aa28b5e,btxn_494a8aa28b5e,merch_7942a95e,30243.43,2026-01-11T16:55:00,pay_1df94a5699e8,Settlement setl_1ca91c05299e,CREDIT,{}
btxn_72e94abc81b5,btxn_72e94abc81b5,merch_7942a95e,2473.77,2026-01-14T10:56:00,pay_c0626000b74f,Settlement setl_ac2f5afbfb2c,CREDIT,{}
btxn_8204f41033f2,btxn_8204f41033f2,merch_7942a95e,4621.83,2026-01-06T20:03:00,pay_2663b72f8752,Settlement setl_b233db7fb06a,CREDIT,{}
btxn_aa770ef3224d,btxn_aa770ef3224d,merch_7942a95e,28613.66,2026-01-20T08:11:00,pay_fc8592a2ccbe,Settlement setl_1d1806429982,CREDIT,{}
btxn_fc3031fd2234,btxn_fc3031fd2234,merch_7942a95e,10564.67,2026-01-20T03:46:00,pay_c98fb4140533,Settlement setl_bc43ac731713,CREDIT,{}
btxn_95a3eaaebdb9,btxn_95a3eaaebdb9,merch_7942a95e,21607.72,2026-01-11T00:23:00,pay_32749bd06e97,Settlement setl_68a3046456d1,CREDIT,{}
btxn_2ca7bb46d543,btxn_2ca7bb46d543,merch_7942a95e,21071.28,2026-01-25T20:17:00,pay_41fb9583ee7c,Settlement setl_a831db0d22ed,CREDIT,{}
btxn_f1ee1436f15b,btxn_f1ee1436f15b,merch_7942a95e,2790.17,2026-01-25T04:04:00,pay_327fc0e330dc,Settlement setl_fd8be9cf616c,CREDIT,{}
btxn_c9dc76968a98,btxn_c9dc76968a98,merch_7942a95e,11262.41,2026-01-20T04:52:00,pay_edaaae5dd334,Settlement setl_6387793275aa,CREDIT,{}
btxn_46187568772c,btxn_46187568772c,merch_7942a95e,29092.75,2026-01-06T10:25:00,pay_b156cdc51b58,Settlement setl_4a2451a6648c,CREDIT,{}
btxn_6e3624563f17,btxn_6e3624563f17,merch_7942a95e,22898.93,2026-01-27T10:22:00,pay_d64c71914c70,Settlement setl_46130c634877,CREDIT,{}
btxn_70e004f604e7,btxn_70e004f604e7,merch_7942a95e,11077.91,2026-01-18T00:40:00,pay_fece1be478c7,Settlement setl_666bba839478,CREDIT,{}
btxn_52939ccffc43,btxn_52939ccffc43,merch_7942a95e,36534.25,2026-01-19T15:55:00,pay_63ec4162e049,Settlement setl_a7c78ab8eadb,CREDIT,{}
btxn_0d80fdb9e5c2,btxn_0d80fdb9e5c2,merch_7942a95e,15096.21,2026-01-11T13:12:00,pay_6f40362a4071,Settlement setl_e6b00efd26d3,CREDIT,{}
btxn_96d4e8a7cf15,btxn_96d4e8a7cf15,merch_7942a95e,14646.78,2026-01-11T15:43:00,pay_895e0282a89d,Settlement setl_5f293ef0491f,CREDIT,{}
btxn_5795fecdfad3,btxn_5795fecdfad3,merch_7942a95e,42735.11,2026-01-14T07:25:00,pay_d2dd3c7dd10b,Settlement setl_117a7c58eaaf,CREDIT,{}
btxn_6962f743f667,btxn_6962f743f667,merch_7942a95e,11653.86,2026-01-02T19:31:00,pay_9beb12f8b91c,Settlement setl_92e02d31b504,CREDIT,{}
btxn_7fbfacdf4dfa,btxn_7fbfacdf4dfa,merch_7942a95e,10955.04,2026-01-05T03:20:00,pay_a966aff55e5c,Settlement setl_3851d1037c09,CREDIT,{}
btxn_a5dcf9e84e71,btxn_a5dcf9e84e71,merch_7942a95e,15436.67,2026-01-23T10:44:00,pay_2cca14512815,Settlement setl_8ba676391b4d,CREDIT,{}
btxn_dd1c5e63cc7c,btxn_dd1c5e63cc7c,merch_7942a95e,6083.03,2026-01-05T16:11:00,pay_a444107bb4e3,Settlement setl_324b3fd4c9b4,CREDIT,{}
btxn_5c96a60091dc,btxn_5c96a60091dc,merch_7942a95e,17307.61,2026-01-11T07:52:00,pay_ce5f031882f0,Settlement setl_9259b9ef6f6c,CREDIT,{}
btxn_07cc6b13cdda,btxn_07cc6b13cdda,merch_7942a95e,5832.3,2026-01-08T18:23:00,wrong_pay_33bb56a846f7,Settlement setl_c4e1cfa100a3,CREDIT,{}
btxn_fd48ab9c3812,btxn_fd48ab9c3812,merch_7942a95e,44477.7,2026-01-22T08:20:00,pay_727ce98cbf74,Settlement setl_4ff663ad5e02,CREDIT,{}
btxn_8397b638318e,btxn_8397b638318e,merch_7942a95e,26654.57,2026-01-20T14:41:00,pay_b84d82d459a3,Settlement setl_45889bec39ad,CREDIT,{}
btxn_a152b4c76980,btxn_a152b4c76980,merch_7942a95e,25006.3,2026-01-19T05:53:00,pay_e2f6b6fa6236,Settlement setl_20cdf70e03d1,CREDIT,{}
btxn_586bb550b2c0,btxn_586bb550b2c0,merch_7942a95e,46888.68,2026-01-16T13:04:00,pay_89c42ca415b0,Settlement setl_9577a078bcad,CREDIT,{}
btxn_63e8cd1592eb,btxn_63e8cd1592eb,merch_7942a95e,19205.36,2026-01-16T21:48:00,pay_8fda429d504a,Settlement setl_0e49662e7c4d,CREDIT,{}
btxn_4cc72a176e44,btxn_4cc72a176e44,merch_7942a95e,12845.17,2026-01-29T05:37:00,pay_83299a878c91,Settlement setl_e7cdbd0570ba,CREDIT,{}
btxn_57fd778c98be,btxn_57fd778c98be,merch_7942a95e,14800.19,2026-01-27T16:34:00,pay_f8dcc3f5b832,Settlement setl_3a9648750aac,CREDIT,{}
btxn_ba686d1fad11,btxn_ba686d1fad11,merch_7942a95e,46123.91,2026-01-03T02:04:00,pay_6e04c4c9660d,Settlement setl_89219d58520b,CREDIT,{}
btxn_ae49f8b0794f,btxn_ae49f8b0794f,merch_7942a95e,41357.11,2026-01-21T12:42:00,pay_771622aa7b3d,Settlement setl_6e6d7248a349,CREDIT,{}
btxn_5ea60d53d7ba,btxn_5ea60d53d7ba,merch_7942a95e,7351.22,2026-01-27T05:27:00,pay_e9e157edde18,Settlement setl_a9d0bef4b313,CREDIT,{}
btxn_5123520e4b94,btxn_5123520e4b94,merch_7942a95e,33540.99,2026-01-27T17:00:00,pay_3e59bc49965b,Settlement setl_dae7881a41e4,CREDIT,{}
btxn_8c6baee43937,btxn_8c6baee43937,merch_7942a95e,2526.84,2026-01-07T03:25:00,pay_2f131bdcd4e5,Settlement setl_aebc43f87645,CREDIT,{}
btxn_c70a72c3b2cc,btxn_c70a72c3b2cc,merch_7942a95e,44085.98,2026-01-22T13:42:00,pay_22dcc6534c21,Settlement setl_2066658223d4,CREDIT,{}
btxn_825669d1c5af,btxn_825669d1c5af,merch_7942a95e,6127.92,2026-01-11T00:01:00,pay_c8a2e67bffbf,Settlement setl_d78aa66e3927,CREDIT,{}
btxn_1d01b2672846,btxn_1d01b2672846,merch_7942a95e,6993.67,2026-01-22T21:44:00,pay_2834d2e5e703,Settlement setl_1f0d81de86fb,CREDIT,{}
btxn_054e12d43bff,btxn_054e12d43bff,merch_7942a95e,33901.89,2026-01-07T16:06:00,pay_ff60accd5793,Settlement setl_84803cb96fcc,CREDIT,{}
btxn_e49919534985,btxn_e49919534985,merch_7942a95e,40271.17,2026-01-25T04:56:00,pay_e225aee4d9d4,Settlement setl_2c74706400aa,CREDIT,{}
btxn_f9fd6ca283bf,btxn_f9fd6ca283bf,merch_7942a95e,37447.06,2026-01-29T12:01:00,pay_b0ab27729dd6,Settlement setl_76e2223a2983,CREDIT,{}
btxn_b483cf7f3fea,btxn_b483cf7f3fea,merch_7942a95e,34802.68,2026-01-27T03:03:00,pay_26d8ae79bf12,Settlement setl_4d2dfc90f861,CREDIT,{}
btxn_c362c88e046c,btxn_c362c88e046c,merch_7942a95e,31826.78,2026-01-20T02:59:00,pay_83ba770ac64e,Settlement setl_b17c34a575c0,CREDIT,{}
btxn_1905b6acafdd,btxn_1905b6acafdd,merch_7942a95e,14371.55,2026-01-26T13:04:00,pay_fb1e359e6113,Settlement setl_54fcfbfdd27e,CREDIT,{}
btxn_5272133d5bc2,btxn_5272133d5bc2,merch_7942a95e,18827.92,2026-01-10T08:43:00,pay_990b5989a05f,Settlement setl_d783587ef4e9,CREDIT,{}
btxn_e09ba8b154d9,btxn_e09ba8b154d9,merch_7942a95e,36176.35,2026-02-01T02:08:00,pay_ee1320e78251,Settlement setl_a48858c1fbf6,CREDIT,{}
btxn_20b7ffc052cc,btxn_20b7ffc052cc,merch_7942a95e,16289.13,2026-01-14T19:43:00,pay_a1768eb2513d,Settlement setl_c93a9876a5b8,CREDIT,{}
btxn_80bf2cd93fbd,btxn_80bf2cd93fbd,merch_7942a95e,19508.53,2026-01-05T06:18:00,pay_c357e8068229,Settlement setl_549b9009e4e9,CREDIT,{}
btxn_874b245bce33,btxn_874b245bce33,merch_7942a95e,28650.61,2026-01-05T09:22:00,pay_af22dc9b35ee,Settlement setl_f2eb7314bfda,CREDIT,{}
btxn_7f8c9da41971,btxn_7f8c9da41971,merch_7942a95e,11469.49,2026-01-28T23:15:00,pay_1ff749b5f066,Settlement setl_2b5172098be3,CREDIT,{}
btxn_4a37e2647074,btxn_4a37e2647074,merch_7942a95e,46221.97,2026-01-31T15:01:00,pay_6d2d9fa78afc,Settlement setl_2c8b2db73322,CREDIT,{}
btxn_446c144a0001,btxn_446c144a0001,merch_7942a95e,10493.66,2026-01-28T03:07:00,pay_5a8a885908bd,Settlement setl_c8f9977b5200,CREDIT,{}
btxn_0bd931f70c9a,btxn_0bd931f70c9a,merch_7942a95e,491.91,2026-02-01T01:13:00,pay_85ee19517701,Settlement setl_4ce8b88efea1,CREDIT,{}
btxn_506081ad6ff4,btxn_506081ad6ff4,merch_7942a95e,10891.39,2026-01-26T22:47:00,pay_eb29aa9cb8ea,Settlement setl_438ef8c4dbb7,CREDIT,{}
btxn_4fe92b3deb14,btxn_4fe92b3deb14,merch_7942a95e,48227.87,2026-01-31T08:31:00,pay_3f8cee2a6cd0,Settlement setl_5b7cc8e0c28c,CREDIT,{}
btxn_70d2951e2ec3,btxn_70d2951e2ec3,merch_7942a95e,18317.66,2026-01-15T09:44:00,pay_ede3b6a10c4a,Settlement setl_2191d3fa02f5,CREDIT,{}
btxn_fd01421a8c5e,btxn_fd01421a8c5e,merch_7942a95e,34489.49,2026-01-17T23:50:00,pay_b22d8513ac71,Settlement setl_1df1301be3bc,CREDIT,{}
btxn_1c8aad47afe7,btxn_1c8aad47afe7,merch_7942a95e,33328.08,2026-01-31T22:48:00,pay_479910e553e7,Settlement setl_c44a81ac7fb8,CREDIT,{}
btxn_d2fa0619c864,btxn_d2fa0619c864,merch_7942a95e,42857.79,2026-01-09T14:15:00,pay_00dbd50e24eb,Settlement setl_cf78e02f5054,CREDIT,{}
btxn_1a19317b5680,btxn_1a19317b5680,merch_7942a95e,26595.09,2026-01-06T05:14:00,pay_901c2667c0e4,Settlement setl_0a9e02f3d804,CREDIT,{}
btxn_2637a3e2346f,btxn_2637a3e2346f,merch_7942a95e,3608.0,2026-01-14T08:36:00,pay_a3dc54a09bd9,Settlement setl_3422b84dd997,CREDIT,{}
btxn_5c2e8cfacd01,btxn_5c2e8cfacd01,merch_7942a95e,4444.03,2026-01-07T12:20:00,pay_f3e8e13a4682,Settlement setl_57412323b58e,CREDIT,{}
btxn_abca7c8f0a26,btxn_abca7c8f0a26,merch_7942a95e,11681.55,2026-01-23T15:54:00,pay_78e1a447439f,Settlement setl_d54bdc5763a6,CREDIT,{}
btxn_7addf8979542,btxn_7addf8979542,merch_7942a95e,5639.95,2026-01-28T19:04:00,pay_b24fece53f21,Settlement setl_0644b406a24d,CREDIT,{}
btxn_00d98d890a13,btxn_00d98d890a13,merch_7942a95e,33520.96,2026-01-06T12:44:00,pay_61ca04393ce0,Settlement setl_1cdfb87bda93,CREDIT,{}
btxn_a9c135bc1b37,btxn_a9c135bc1b37,merch_7942a95e,32240.83,2026-01-29T03:21:00,pay_ae94f9b1b003,Settlement setl_38d020cd0c58,CREDIT,{}
btxn_fa4dc82efeac,btxn_fa4dc82efeac,merch_7942a95e,12069.48,2026-01-03T10:30:00,pay_a9c3c66f3e3d,Settlement setl_e1ac48e30069,CREDIT,{}
btxn_e5b4469d950d,btxn_e5b4469d950d,merch_7942a95e,40470.3,2026-01-29T20:12:00,pay_5d4e14364be3,Settlement setl_cbe6f2ceb660,CREDIT,{}
btxn_31db93f3b561,btxn_31db93f3b561,merch_7942a95e,40095.75,2026-01-30T01:59:00,pay_5cf45f75fe84,Settlement setl_44f5e11d4d48,CREDIT,{}
btxn_0337fc689e6b,btxn_0337fc689e6b,merch_7942a95e,38069.45,2026-01-16T08:16:00,pay_a630b8358329,Settlement setl_bb05d31c142e,CREDIT,{}
btxn_94b0dc8f3a66,btxn_94b0dc8f3a66,merch_7942a95e,40150.34,2026-01-30T13:39:00,pay_5253670d8f22,Settlement setl_de2e14bd0588,CREDIT,{}
btxn_8356564eb76c,btxn_8356564eb76c,merch_7942a95e,10009.88,2026-01-22T17:04:00,pay_88145a470be3,Settlement setl_0fbd72b944d4,CREDIT,{}
btxn_c91c119958fa,btxn_c91c119958fa,merch_7942a95e,45737.42,2026-01-16T07:34:00,pay_4b574b9e4c16,Settlement setl_7e3382f99666,CREDIT,{}
btxn_596b56905b88,btxn_596b56905b88,merch_7942a95e,36095.04,2026-01-06T03:58:00,pay_8fa63327cb0e,Settlement setl_510942b91934,CREDIT,{}
btxn_cee9b980e29e,btxn_cee9b980e29e,merch_7942a95e,39956.43,2026-01-04T13:16:00,pay_0b55ed201e9c,Settlement setl_70a657b56f79,CREDIT,{}
btxn_90b07be46e75,btxn_90b07be46e75,merch_7942a95e,44723.81,2026-01-28T10:39:00,pay_36232277580c,Settlement setl_dc79dd6e13c0,CREDIT,{}
btxn_549dd5703736,btxn_549dd5703736,merch_7942a95e,29099.03,2026-01-28T11:13:00,pay_66c064f31e72,Settlement setl_0c3403dc7c5d,CREDIT,{}
btxn_add3e7e31669,btxn_add3e7e31669,merch_7942a95e,6643.79,2026-01-25T23:03:00,pay_97ddd8359c32,Settlement setl_bed48dda5e8f,CREDIT,{}
btxn_ce82e639f18e,btxn_ce82e639f18e,merch_7942a95e,12554.7,2026-01-17T02:33:00,pay_80704a61dffb,Settlement setl_ad30799f345f,CREDIT,{}
btxn_e7a0008fed40,btxn_e7a0008fed40,merch_7942a95e,13843.62,2026-01-26T19:05:00,pay_eba4632e3727,Settlement setl_b15fb4edaa89,CREDIT,{}
btxn_59bfc5edac01,btxn_59bfc5edac01,merch_7942a95e,15819.29,2026-01-19T07:56:00,pay_be8a11dc0fcf,Settlement setl_4b3f77ede6db,CREDIT,{}
btxn_4d3494ff51d6,btxn_4d3494ff51d6,merch_7942a95e,39199.91,2026-01-20T05:16:00,pay_d40eaaec11d3,Settlement setl_01e0d9be4174,CREDIT,{}
btxn_bef84e4e94b2,btxn_bef84e4e94b2,merch_7942a95e,1651.75,2026-01-27T18:50:00,pay_44a37987690b,Settlement setl_d27cb95df5e6,CREDIT,{}
btxn_13bcf7e7eec8,btxn_13bcf7e7eec8,merch_7942a95e,4243.18,2026-01-29T00:02:00,pay_4f59f6e220a8,Settlement setl_9457022faf8b,CREDIT,{}
btxn_4f236c098492,btxn_4f236c098492,merch_7942a95e,26821.2,2026-01-12T14:01:00,pay_91418e72b414,Settlement setl_07be578b6a0c,CREDIT,{}
btxn_e64cc2a726d6,btxn_e64cc2a726d6,merch_7942a95e,41185.43,2026-01-16T05:52:00,pay_22ae35c20595,Settlement setl_a4b6ff53b5de,CREDIT,{}
btxn_7766f4f99a62,btxn_7766f4f99a62,merch_7942a95e,11120.98,2026-01-13T08:09:00,pay_a01c82300548,Settlement setl_647e9bf47c54,CREDIT,{}
btxn_26fe218ad4b7,btxn_26fe218ad4b7,merch_7942a95e,11353.38,2026-01-08T00:55:00,pay_e9ba883e63a1,Settlement setl_db08bb7f9a7b,CREDIT,{}
btxn_90a8f5e75f0c,btxn_90a8f5e75f0c,merch_7942a95e,33138.67,2026-01-02T22:52:00,pay_e1eda2cc7863,Settlement setl_f0f600263ebf,CREDIT,{}
btxn_e7b8bacd68a5,btxn_e7b8bacd68a5,merch_7942a95e,27367.01,2026-01-30T08:22:00,pay_3d4d162f1dc6,Settlement setl_5183b8ee4b2f,CREDIT,{}
