id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_batch3_0180,btxn_batch3_0180,merch_custom_3,4959.27,2026-03-05T01:04:00,pay_batch3_0180,Settlement setl_batch3_0180,CREDIT,{}
btxn_batch3_0181,btxn_batch3_0181,merch_custom_3,3894.86,2026-03-08T05:20:00,pay_batch3_0181,Settlement setl_batch3_0181,CREDIT,{}
btxn_batch3_0183,btxn_batch3_0183,merch_custom_3,4787.3,2026-03-09T17:46:00,pay_batch3_0183,Settlement setl_batch3_0183,CREDIT,{}
btxn_batch3_0184,btxn_batch3_0184,merch_custom_3,3711.4,2026-03-04T23:34:00,pay_batch3_0184,Settlement setl_batch3_0184,CREDIT,{}
btxn_batch3_0185,btxn_batch3_0185,merch_custom_3,1559.33,2026-03-07T03:11:00,pay_batch3_0185,Settlement setl_batch3_0185,CREDIT,{}
btxn_batch3_0186,btxn_batch3_0186,merch_custom_3,2775.11,2026-03-04T19:45:00,pay_batch3_0186,Settlement setl_batch3_0186,CREDIT,{}
btxn_batch3_0187,btxn_batch3_0187,merch_custom_3,1115.07,2026-03-05T21:33:00,pay_batch3_0187,Settlement setl_batch3_0187,CREDIT,{}
btxn_batch3_0188,btxn_batch3_0188,merch_custom_3,901.16,2026-03-08T21:27:00,pay_batch3_0188,Settlement setl_batch3_0188,CREDIT,{}
btxn_batch3_0189,btxn_batch3_0189,merch_custom_3,4284.89,2026-03-09T11:37:00,pay_batch3_0189,Settlement setl_batch3_0189,CREDIT,{}
btxn_batch3_0190,btxn_batch3_0190,merch_custom_3,4644.1,2026-03-07T21:00:00,pay_batch3_0190,Settlement setl_batch3_0190,CREDIT,{}
btxn_batch3_0191,btxn_batch3_0191,merch_custom_3,3574.49,2026-03-09T22:44:00,pay_batch3_0191,Settlement setl_batch3_0191,CREDIT,{}
btxn_batch3_0192,btxn_batch3_0192,merch_custom_3,2137.22,2026-03-05T10:27:00,pay_batch3_0192,Settlement setl_batch3_0192,CREDIT,{}
btxn_batch3_0194,btxn_batch3_0194,merch_custom_3,1947.58,2026-03-05T18:22:00,pay_batch3_0194,Settlement setl_batch3_0194,CREDIT,{}
btxn_batch3_0195,btxn_batch3_0195,merch_custom_3,2860.0,2026-03-09T21:58:00,pay_batch3_0195,Settlement setl_batch3_0195,CREDIT,{}
btxn_batch3_0198,btxn_batch3_0198,merch_custom_3,2662.53,2026-03-06T10:51:00,pay_batch3_0198,Settlement setl_batch3_0198,CREDIT,{}
btxn_batch3_0199,btxn_batch3_0199,merch_custom_3,4713.96,2026-03-06T03:57:00,pay_batch3_0199,Settlement setl_batch3_0199,CREDIT,{}
