id,external_id,merchant_id,amount,transaction_time,bank_reference,description,type,metadata_json
btxn_batch2_0177,btxn_batch2_0177,merch_custom_2,3817.42,2026-02-27T16:06:00,pay_batch2_0177,Settlement setl_batch2_0177,CREDIT,{}
btxn_batch2_0178,btxn_batch2_0178,merch_custom_2,483.69,2026-02-27T11:33:00,pay_batch2_0178,Settlement setl_batch2_0178,CREDIT,{}
btxn_batch2_0179,btxn_batch2_0179,merch_custom_2,2803.19,2026-02-27T06:51:00,pay_batch2_0179,Settlement setl_batch2_0179,CREDIT,{}
btxn_batch2_0180,btxn_batch2_0180,merch_custom_2,798.44,2026-02-26T22:45:00,pay_batch2_0180,Settlement setl_batch2_0180,CREDIT,{}
btxn_batch2_0181,btxn_batch2_0181,merch_custom_2,2867.18,2026-02-23T09:39:00,pay_batch2_0181,Settlement setl_batch2_0181,CREDIT,{}
btxn_batch2_0182,btxn_batch2_0182,merch_custom_2,4704.96,2026-02-27T11:03:00,pay_batch2_0182,Settlement setl_batch2_0182,CREDIT,{}
btxn_batch2_0183,btxn_batch2_0183,merch_custom_2,3491.93,2026-02-28T01:07:00,pay_batch2_0183,Settlement setl_batch2_0183,CREDIT,{}
btxn_batch2_0184,btxn_batch2_0184,merch_custom_2,3787.02,2026-02-24T07:52:00,pay_batch2_0184,Settlement setl_batch2_0184,CREDIT,{}
btxn_batch2_0186,btxn_batch2_0186,merch_custom_2,1888.90,2026-02-22T10:50:00,pay_batch2_0186,Settlement setl_batch2_0186,CREDIT,{}
btxn_batch2_0187,btxn_batch2_0187,merch_custom_2,2581.57,2026-02-22T15:48:00,pay_batch2_0187,Settlement setl_batch2_0187,CREDIT,{}
btxn_batch2_0188,btxn_batch2_0188,merch_custom_2,789.26,2026-02-26T06:50:00,pay_batch2_0188,Settlement setl_batch2_0188,CREDIT,{}
btxn_batch2_0189,btxn_batch2_0189,merch_custom_2,609.74,2026-02-24T16:06:00,pay_batch2_0189,Settlement setl_batch2_0189,CREDIT,{}
btxn_batch2_0190,btxn_batch2_0190,merch_custom_2,4037.92,2026-02-23T20:07:00,wrong_pay_batch2_0190,Settlement setl_batch2_0190,CREDIT,{}
btxn_batch2_0191,btxn_batch2_0191,merch_custom_2,3698.45,2026-02-25T18:01:00,pay_batch2_0191,Settlement setl_batch2_0191,CREDIT,{}
btxn_batch2_0192,btxn_batch2_0192,merch_custom_2,726.04,2026-02-25T17:51:00,wrong_pay_batch2_0192,Settlement setl_batch2_0192,CREDIT,{}
btxn_batch2_0193,btxn_batch2_0193,merch_custom_2,113.3,2026-02-22T09:07:00,pay_batch2_0193,Settlement setl_batch2_0193,CREDIT,{}
btxn_batch2_0194,btxn_batch2_0194,merch_custom_2,3609.92,2026-02-22T09:32:00,pay_batch2_0194,Settlement setl_batch2_0194,CREDIT,{}
btxn_batch2_0195,btxn_batch2_0195,merch_custom_2,3598.54,2026-02-23T20:45:00,pay_batch2_0195,Settlement setl_batch2_0195,CREDIT,{}
btxn_batch2_0196,btxn_batch2_0196,merch_custom_2,1124.48,2026-02-27T09:26:00,pay_batch2_0196,Settlement setl_batch2_0196,CREDIT,{}
btxn_batch2_0197,btxn_batch2_0197,merch_custom_2,3650.53,2026-02-22T07:06:00,pay_batch2_0197,Settlement setl_batch2_0197,CREDIT,{}
btxn_batch2_0198,btxn_batch2_0198,merch_custom_2,393.2,2026-02-25T22:10:00,pay_batch2_0198,Settlement setl_batch2_0198,CREDIT,{}
btxn_batch2_0199,btxn_batch2_0199,merch_custom_2,3083.74,2026-02-23T19:26:00,pay_batch2_0199,Settlement setl_batch2_0199,CREDIT,{}
